trial,action,reward,q0,q1,q2
62,0,5.892774541598676,5.279377080086268,1.5295670727477206,0.9314421161049455
63,0,4.713411361318371,5.222780508209478,1.5295670727477206,0.9314421161049455
64,0,4.417321005961875,5.142234557984718,1.5295670727477206,0.9314421161049455
65,0,6.097186999527881,5.237729802139034,1.5295670727477206,0.9314421161049455
66,0,6.157398236485676,5.329696645573699,1.5295670727477206,0.9314421161049455
67,0,4.9167364159637925,5.288400622612708,1.5295670727477206,0.9314421161049455
68,0,5.102815240365707,5.269842084388008,1.5295670727477206,0.9314421161049455
69,1,7.603083170941138,5.269842084388008,2.1369186825670625,0.9314421161049455
70,0,5.567955992837687,5.299653475232976,2.1369186825670625,0.9314421161049455
71,0,6.3205624087627506,5.401744368585954,2.1369186825670625,0.9314421161049455
72,0,5.872493113583857,5.448819243085744,2.1369186825670625,0.9314421161049455
73,0,7.127574069694372,5.616694725746607,2.1369186825670625,0.9314421161049455
74,0,5.57807744799494,5.61283299797144,2.1369186825670625,0.9314421161049455
75,0,4.277285056106182,5.479278203784914,2.1369186825670625,0.9314421161049455
76,0,4.002215800720909,5.331571963478513,2.1369186825670625,0.9314421161049455
77,0,4.814629907619079,5.27987775789257,2.1369186825670625,0.9314421161049455
78,0,4.793356507208828,5.231225632824196,2.1369186825670625,0.9314421161049455
79,0,5.619571914439323,5.270060260985709,2.1369186825670625,0.9314421161049455
80,0,4.275956466619315,5.170649881549069,2.1369186825670625,0.9314421161049455
81,0,5.652980844807345,5.218882977874897,2.1369186825670625,0.9314421161049455
82,0,7.032545653918391,5.400249245479246,2.1369186825670625,0.9314421161049455
83,0,5.704706334703363,5.430694954401658,2.1369186825670625,0.9314421161049455
84,0,4.328581492241252,5.320483608185618,2.1369186825670625,0.9314421161049455
85,2,3.3572398242024883,5.320483608185618,2.1369186825670625,1.1740218869146999
86,0,4.451310219475982,5.233566269314654,2.1369186825670625,1.1740218869146999
87,0,5.278410495967155,5.238050691979904,2.1369186825670625,1.1740218869146999
88,0,6.198787781413355,5.334124400923249,2.1369186825670625,1.1740218869146999
89,1,8.597374877641812,5.334124400923249,2.7829643020745376,1.1740218869146999
90,0,4.438682344269118,5.244580195257837,2.7829643020745376,1.1740218869146999
91,1,9.122406505556206,5.244580195257837,3.4169085224227045,1.1740218869146999
92,0,6.463132985708516,5.366435474302905,3.4169085224227045,1.1740218869146999
93,0,4.841316198155731,5.313923546688187,3.4169085224227045,1.1740218869146999
94,0,5.431109785013452,5.325642170520713,3.4169085224227045,1.1740218869146999
95,0,5.294694247793641,5.322547378248006,3.4169085224227045,1.1740218869146999
96,0,5.157422102873464,5.306034850710552,3.4169085224227045,1.1740218869146999
97,0,3.744778474443047,5.149909213083801,3.4169085224227045,1.1740218869146999
98,0,5.098923735993199,5.144810665374741,3.4169085224227045,1.1740218869146999
99,0,6.4498488496937965,5.275314483806646,3.4169085224227045,1.1740218869146999
100,0,5.646473505039587,5.31243038592994,3.4169085224227045,1.1740218869146999
101,0,4.6762469736634165,5.248812044703288,3.4169085224227045,1.1740218869146999
102,0,6.1346513782064,5.3373959780536,3.4169085224227045,1.1740218869146999
103,0,6.398091550444915,5.443465535292732,3.4169085224227045,1.1740218869146999
104,2,3.632088719970077,5.443465535292732,3.4169085224227045,1.4198285702202376
105,0,4.418874289455193,5.341006410708978,3.4169085224227045,1.4198285702202376
106,1,8.42380801769658,5.341006410708978,3.9175984719500923,1.4198285702202376
107,0,4.998660624719953,5.306771832110075,3.9175984719500923,1.4198285702202376
108,0,4.653188365372133,5.241413485436281,3.9175984719500923,1.4198285702202376
109,0,4.482885801279742,5.165560717020627,3.9175984719500923,1.4198285702202376
110,0,6.758986965643819,5.324903341882946,3.9175984719500923,1.4198285702202376
111,0,5.078315617169908,5.3002445694116425,3.9175984719500923,1.4198285702202376
112,0,5.210901906644966,5.291310303134975,3.9175984719500923,1.4198285702202376
113,0,4.513259212472742,5.213505194068752,3.9175984719500923,1.4198285702202376
114,0,3.4668404813975235,5.038838722801629,3.9175984719500923,1.4198285702202376
115,0,4.133759496664368,4.948330800187903,3.9175984719500923,1.4198285702202376
116,0,3.6491081071443032,4.818408530883543,3.9175984719500923,1.4198285702202376
117,0,4.668185366628813,4.803386214458071,3.9175984719500923,1.4198285702202376
118,0,4.779605945759022,4.801008187588166,3.9175984719500923,1.4198285702202376
119,0,5.06942997942527,4.827850366771877,3.9175984719500923,1.4198285702202376
120,0,3.273570695979907,4.67242239969268,3.9175984719500923,1.4198285702202376
121,1,8.158211858280394,4.67242239969268,4.341659810583122,1.4198285702202376
122,0,7.083051376660096,4.913485297389421,4.341659810583122,1.4198285702202376
123,0,5.700718339204278,4.992208601570907,4.341659810583122,1.4198285702202376
124,0,4.521144458450352,4.945102187258851,4.341659810583122,1.4198285702202376
125,0,3.8722036864017837,4.837812337173145,4.341659810583122,1.4198285702202376
126,0,3.1755995186759893,4.67159105532343,4.341659810583122,1.4198285702202376
127,0,5.182602827418442,4.722692232532931,4.341659810583122,1.4198285702202376
128,0,5.004823586186166,4.7509053678982545,4.341659810583122,1.4198285702202376
129,0,6.187063656722015,4.89452119678063,4.341659810583122,1.4198285702202376
130,0,6.326627772979295,5.037731854400497,4.341659810583122,1.4198285702202376
131,0,5.303815906604658,5.064340259620913,4.341659810583122,1.4198285702202376
132,0,4.244669608604715,4.982373194519293,4.341659810583122,1.4198285702202376
133,0,5.053593687203471,4.989495243787711,4.341659810583122,1.4198285702202376
134,0,6.402043864894658,5.1307501058984055,4.341659810583122,1.4198285702202376
135,0,5.283175196780941,5.145992614986659,4.341659810583122,1.4198285702202376
136,0,4.854953636362297,5.1168887171242226,4.341659810583122,1.4198285702202376
137,0,5.053570082339298,5.11055685364573,4.341659810583122,1.4198285702202376
138,0,5.807345758335929,5.18023574411475,4.341659810583122,1.4198285702202376
139,0,6.722774663921646,5.33448963609544,4.341659810583122,1.4198285702202376
140,0,5.650719773746771,5.366112649860573,4.341659810583122,1.4198285702202376
141,0,5.581870877582386,5.387688472632754,4.341659810583122,1.4198285702202376
142,0,4.84140316665049,5.333059942034527,4.341659810583122,1.4198285702202376
143,0,3.6665729104319906,5.166411238874273,4.341659810583122,1.4198285702202376
144,0,3.117972366944498,4.961567351681296,4.341659810583122,1.4198285702202376
145,1,8.984841258881161,4.961567351681296,4.805977955412926,1.4198285702202376
146,2,3.374540591702599,4.961567351681296,4.805977955412926,1.6152997723684737
147,0,5.055133582191219,4.970923974732289,4.805977955412926,1.6152997723684737
148,0,5.0723737241344615,4.981068949672506,4.805977955412926,1.6152997723684737
